contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
853,Bland ho!,478,1889,2650,Top 5 Unfunny,False,True,9,Human
853,That would pair well with a great white.,496,1773,3136,Top 5 Unfunny,False,True,40,Human
853,All we need now is to find a port,769,2151,3837,Top 5 Funny,False,False,33,Human
854,Marco.,756,2264,3704,Top 5 Funny,False,True,6,Human
854,"Yes, it's my first company picnic.  Why do you ask?",586,2030,3426,Top 5 Funny,True,True,51,Human
854,I’m working on my key stroke.,386,1383,2590,Top 5 Unfunny,False,True,29,Human
854,"Caption contest finalists— Paul Nesja and Beth Lawler, have their own podcast; whereon, they inform their loyal listeners of their weekly entries; as well as point out to them, the awfulness of the two captions that they ultimately compete against.",394,1162,1619,Top 5 Funny,False,True,248,Human
854,"Are you very satisfied, somewhat satisfied, or not at all satisfied with your pool experience?",390,860,1854,Top 5 Funny,True,True,94,Human
854,Marco.,756,2264,3704,Top 5 Unfunny,False,True,6,Human
854,I recommend full coverage.,470,1823,3280,Top 5 Unfunny,False,True,26,Human
854,I recommend full coverage.,470,1823,3280,Top 5 Funny,False,True,26,Human
854,"Yes, it's my first company picnic.  Why do you ask?",586,2030,3426,Top 5 Unfunny,True,True,51,Human
854,I found a hotspot.,389,1395,2583,Top 5 Unfunny,False,True,18,Human
855,It's a broken line.  Feel free to make a pass.,455,1642,2624,Top 5 Funny,False,True,46,Human
855,"Marriage is a journey, Frank, not a destination.",364,1324,2221,Top 5 Unfunny,False,True,48,Human
855,It's a broken line.  Feel free to make a pass.,455,1642,2624,Top 5 Unfunny,False,True,46,Human
855,This is easier than telling your mom we're separated.,414,1707,2619,Top 5 Unfunny,False,True,53,Human
855,Let’s Uber to bed.,696,2455,3707,Top 5 Unfunny,False,True,18,Human
855,"Marriage is a journey, Frank, not a destination.",364,1324,2221,Top 5 Funny,False,True,48,Human
855,I can't get a dog but you adopt a highway.,385,845,1675,Top 5 Funny,False,True,42,Human
855,This is easier than telling your mom we're separated.,414,1707,2619,Top 5 Funny,False,True,53,Human
855,I'm thinking about having the living room re-paved.,285,1056,1848,Top 5 Unfunny,False,True,51,Human
855,Let’s Uber to bed.,696,2455,3707,Top 5 Funny,False,True,18,Human
856,Corn on the curb,1009,2896,5423,Top 5 Unfunny,False,False,16,Human
856,I’m wanted for a salt and buttery.,1195,3041,5646,Top 5 Funny,False,True,34,Human
856,I’m starting to wonder why we were given free movie tickets.,1194,3476,6429,Top 5 Funny,False,True,60,Human
856,My ear keeps popping.,1176,2667,5320,Top 5 Funny,False,True,21,Human
856,It usually doesn't happen this fast on a first date.,1064,2775,5310,Top 5 Funny,False,True,52,Human
856,You don’t have to say ‘excuse me’ every single time.,1645,3499,7161,Top 5 Unfunny,False,True,52,Human
856,I’m starting to wonder why we were given free movie tickets.,1194,3476,6429,Top 5 Unfunny,False,True,60,Human
856,I don’t like the look of that guy with the salt shaker.,1035,3089,5868,Top 5 Unfunny,False,True,55,Human
856,You don’t have to say ‘excuse me’ every single time.,1645,3499,7161,Top 5 Funny,False,True,52,Human
856,I’m wanted for a salt and buttery.,1195,3041,5646,Top 5 Unfunny,False,True,34,Human
857,I hate going home. I have a million relatives.,878,1835,3618,Top 5 Funny,False,True,46,Human
857,Sarah quickly learnt the difference between extra-leg room  and extra leg-room,467,957,1925,Top 5 Unfunny,False,False,78,Human
857,It's better than a screaming baby...it's better than a screaming baby...it's better than a ....,497,1235,2487,Top 5 Unfunny,False,True,95,Human
857,Family reunion picnic.  And you?,701,1543,3186,Top 5 Unfunny,True,True,32,Human
857,That's nice.  My husband is a carpenter too.,748,1566,3306,Top 5 Unfunny,False,True,44,Human
857,I hate going home. I have a million relatives.,878,1835,3618,Top 5 Unfunny,False,True,46,Human
857,Sarah quickly learnt the difference between extra-leg room  and extra leg-room,467,957,1925,Top 5 Funny,False,False,78,Human
857,It's better than a screaming baby...it's better than a screaming baby...it's better than a ....,497,1235,2487,Top 5 Funny,False,True,95,Human
857,Family reunion picnic.  And you?,701,1543,3186,Top 5 Funny,True,True,32,Human
857,That's nice.  My husband is a carpenter too.,748,1566,3306,Top 5 Funny,False,True,44,Human
858,What you see is what you pet.,441,1680,2727,Top 5 Unfunny,False,True,29,Human
858,Click on ‘funny’ if you think the New Yorker should find a better way to select the best captions.,433,1369,2078,Top 5 Unfunny,False,True,98,Human
858,Click on ‘funny’ if you think the New Yorker should find a better way to select the best captions.,433,1369,2078,Top 5 Funny,False,True,98,Human
858,You can claim them as out-of-pocket expenses.”,920,3121,5151,Top 5 Unfunny,False,False,46,Human
858,What you see is what you pet.,441,1680,2727,Top 5 Funny,False,True,29,Human
858,It just depends on what you're looking for -- unconditional adoration or soul-crushing disregard.,816,2408,4246,Top 5 Unfunny,False,True,97,Human
858,"Not only is it fashionable, it’s fur lined.",525,1934,3015,Top 5 Unfunny,False,True,43,Human
858,It just depends on what you're looking for -- unconditional adoration or soul-crushing disregard.,816,2408,4246,Top 5 Funny,False,True,97,Human
858,"Not only is it fashionable, it’s fur lined.",525,1934,3015,Top 5 Funny,False,True,43,Human
858,You can claim them as out-of-pocket expenses.”,920,3121,5151,Top 5 Funny,False,False,46,Human
859,"I do this to scare the students, I actually have no idea what it means.",662,1315,2909,Top 5 Unfunny,False,True,71,Human
859,I have nothing left to prove.,849,2235,4013,Top 5 Funny,False,True,29,Human
859,Just updating my password.,675,1606,3119,Top 5 Funny,False,True,26,Human
859,I always leave a little room for doubt.,605,1660,2837,Top 5 Funny,False,True,39,Human
859,"I do this to scare the students, I actually have no idea what it means.",662,1315,2909,Top 5 Funny,False,True,71,Human
859,I have nothing left to prove.,849,2235,4013,Top 5 Unfunny,False,True,29,Human
859,I always leave a little room for doubt.,605,1660,2837,Top 5 Unfunny,False,True,39,Human
859,Just updating my password.,675,1606,3119,Top 5 Unfunny,False,True,26,Human
859,I've solved for x. Maybe you can figure out why.,537,1459,2417,Top 5 Unfunny,False,True,48,Human
859,The Dean said to tell you ‘never mind!’,551,1243,2495,Top 5 Funny,False,False,39,Human
860,They wouldn’t last a day in Times Square.,356,1324,2057,Top 5 Unfunny,False,True,41,Human
860,That’s where the locals eat.,558,1580,3056,Top 5 Unfunny,False,True,28,Human
860,Should we scrap our dinner plans or plan our dinner scraps?”,545,1706,2537,Top 5 Unfunny,True,False,60,Human
860,"No, Happy Hour is later.  They’re just here for the Early Bird.",412,1306,2551,Top 5 Unfunny,False,True,63,Human
860,That’s where I met my wife.,549,1935,3211,Top 5 Unfunny,False,True,27,Human
860,"No, Happy Hour is later.  They’re just here for the Early Bird.",412,1306,2551,Top 5 Funny,False,True,63,Human
860,That’s where I met my wife.,549,1935,3211,Top 5 Funny,False,True,27,Human
860,That’s where the locals eat.,558,1580,3056,Top 5 Funny,False,True,28,Human
860,And I'm the dirty one?,645,1046,2081,Top 5 Funny,True,True,22,Human
860,Should we scrap our dinner plans or plan our dinner scraps?”,545,1706,2537,Top 5 Funny,True,False,60,Human
861,"I'm gonna go get a cafe au lait and a croisssant, want anything?",423,1456,2476,Top 5 Unfunny,True,True,64,Human
861,I'll bet on anything.,434,1574,2359,Top 5 Unfunny,False,True,21,Human
861,This is what happens when both the writers and the actors go on strike.,591,1625,2835,Top 5 Unfunny,False,True,71,Human
861,They don't keep score. They settle them.,514,1759,2590,Top 5 Unfunny,False,True,40,Human
861,"I'm gonna go get a cafe au lait and a croisssant, want anything?",423,1456,2476,Top 5 Funny,True,True,64,Human
861,I'll bet on anything.,434,1574,2359,Top 5 Funny,False,True,21,Human
861,I'm tempted to shoot them both.,434,1240,2238,Top 5 Funny,False,True,31,Human
861,Things get more interesting at noon.,335,1291,1942,Top 5 Unfunny,False,True,36,Human
861,They don't keep score. They settle them.,514,1759,2590,Top 5 Funny,False,True,40,Human
861,This is what happens when both the writers and the actors go on strike.,591,1625,2835,Top 5 Funny,False,True,71,Human
862,I'm glad we got the progressive lenses.,1051,2564,4615,Top 5 Funny,False,True,39,Human
862,He’s still orange.,901,2251,4088,Top 5 Funny,False,True,18,Human
862,Funny.  He still looks orange.,747,2016,3573,Top 5 Funny,False,True,30,Human
862,We’re so polarized.,621,1824,3095,Top 5 Funny,False,True,19,Human
862,"If you watch “Gone With the Wind” with red glasses, the South wins.",605,1299,2379,Top 5 Funny,False,True,67,Human
862,I'm glad we got the progressive lenses.,1051,2564,4615,Top 5 Unfunny,False,True,39,Human
862,We’re so polarized.,621,1824,3095,Top 5 Unfunny,False,True,19,Human
862,They're progressive lenses.,572,1647,3053,Top 5 Unfunny,False,True,27,Human
862,Funny.  He still looks orange.,747,2016,3573,Top 5 Unfunny,False,True,30,Human
862,He’s still orange.,901,2251,4088,Top 5 Unfunny,False,True,18,Human
863,"Of course, you're Mr. Jones! I recognized you from your son's drawings.",714,1608,3175,Top 5 Funny,False,True,71,Human
863,And what drew you here today?,864,1846,3842,Top 5 Funny,True,True,29,Human
863,"It's not ""my friend"", it's a desk lamp.",1172,2735,4836,Top 5 Funny,False,True,39,Human
863,"It's not ""my friend"", it's a desk lamp.",1172,2735,4836,Top 5 Unfunny,False,True,39,Human
863,And what drew you here today?,864,1846,3842,Top 5 Unfunny,True,True,29,Human
863,I've been asked to fill you in.,729,1813,3704,Top 5 Unfunny,False,True,31,Human
863,Where do you barely see yourself in ten years?,607,1680,3028,Top 5 Unfunny,True,True,46,Human
863,Tell me about a time you were bent out of shape.,538,1674,2718,Top 5 Unfunny,False,True,48,Human
863,I've been asked to fill you in.,729,1813,3704,Top 5 Funny,False,True,31,Human
863,Yours is the worst case of identity theft we've seen.,756,1620,3166,Top 5 Funny,False,True,53,Human
864,I think you misunderstood the meaning of pride week,370,1013,1914,Top 5 Unfunny,False,False,51,Human
864,You're reading too much into being called the 'dinner speaker.',493,1147,2280,Top 5 Funny,False,False,63,Human
864,I know.  It's always tougher speaking before lunch.,317,929,1502,Top 5 Unfunny,False,True,51,Human
864,Just tell them why you've chosen to run.,368,933,1882,Top 5 Unfunny,False,True,40,Human
864,You're reading too much into being called the 'dinner speaker.',493,1147,2280,Top 5 Unfunny,False,False,63,Human
864,What do you mean I booked you at the wrong pride event?,420,964,1835,Top 5 Unfunny,True,True,55,Human
864,Just tell them why you've chosen to run.,368,933,1882,Top 5 Funny,False,True,40,Human
864,Be glad you're the AFTER dinner speaker.,357,902,1832,Top 5 Funny,False,True,40,Human
864,I think you misunderstood the meaning of pride week,370,1013,1914,Top 5 Funny,False,False,51,Human
864,What do you mean I booked you at the wrong pride event?,420,964,1835,Top 5 Funny,True,True,55,Human
865,"Don't howl, son. That’s the bark side.",415,1645,2292,Top 5 Funny,False,True,38,Human
865,It makes the holes we chewed in the couch seem so small.,413,1731,2880,Top 5 Funny,False,True,56,Human
865,It's probably just a phase.,373,913,1856,Top 5 Funny,False,True,27,Human
865,Not all holes are sniffable.,469,1909,2740,Top 5 Unfunny,False,True,28,Human
865,The whole universe has fleas and ringworm.,507,1887,2592,Top 5 Unfunny,False,True,42,Human
865,"Don't howl, son. That’s the bark side.",415,1645,2292,Top 5 Unfunny,False,True,38,Human
865,It makes all our problems seem so small — except for that mailman.,352,1545,2215,Top 5 Unfunny,False,True,66,Human
865,The whole universe has fleas and ringworm.,507,1887,2592,Top 5 Funny,False,True,42,Human
865,Not all holes are sniffable.,469,1909,2740,Top 5 Funny,False,True,28,Human
865,It makes the holes we chewed in the couch seem so small.,413,1731,2880,Top 5 Unfunny,False,True,56,Human
866,Did I mention that I'm bipolar?,846,2681,4653,Top 5 Unfunny,True,True,31,Human
866,One more round and I'll call it a day.,991,3082,5291,Top 5 Funny,False,True,38,Human
866,Everything I drink goes to my equator.”,1542,4233,7410,Top 5 Funny,False,False,39,Human
866,It’s mostly water weight.,1853,4531,8136,Top 5 Funny,False,True,25,Human
866,"Look, pal — I know when something is seventy percent water.",942,2334,4246,Top 5 Funny,False,True,59,Human
866,One more round and I'll call it a day.,991,3082,5291,Top 5 Unfunny,False,True,38,Human
866,I turn around and the day is gone.,937,2910,5080,Top 5 Unfunny,False,True,34,Human
866,It’s mostly water weight.,1853,4531,8136,Top 5 Unfunny,False,True,25,Human
866,Everything I drink goes to my equator.”,1542,4233,7410,Top 5 Unfunny,False,False,39,Human
866,I turn around and the day is gone.,937,2910,5080,Top 5 Funny,False,True,34,Human
867,I need to look professional. I don't want to get axed.,459,1406,2603,Top 5 Unfunny,False,True,54,Human
867,Can you believe it? They’re making me branch manager!,503,1453,2703,Top 5 Unfunny,True,True,53,Human
867,Does this tie make me look too deciduous?,414,1489,2497,Top 5 Unfunny,True,True,41,Human
867,A bow tie? And look ridiculous?,450,1574,2750,Top 5 Unfunny,True,True,31,Human
867,It confuses the dogs.,503,1695,2946,Top 5 Unfunny,False,True,21,Human
867,A bow tie? And look ridiculous?,450,1574,2750,Top 5 Funny,True,True,31,Human
867,I need to look professional. I don't want to get axed.,459,1406,2603,Top 5 Funny,False,True,54,Human
867,It confuses the dogs.,503,1695,2946,Top 5 Funny,False,True,21,Human
867,Can you believe it? They’re making me branch manager!,503,1453,2703,Top 5 Funny,True,True,53,Human
867,Before we get married I should tell you I have a woodpecker.,668,1404,2650,Top 5 Funny,False,True,60,Human
868,I saw her with an Italian gelato.”,796,2228,3636,Top 5 Funny,False,False,34,Human
868,"And to top it off, I only see my kids on sundaes.",383,1206,1935,Top 5 Funny,False,True,49,Human
868,"I'm sure, doc.  I know when I'm licked.",379,1168,1838,Top 5 Funny,False,True,39,Human
868,I saw her with an Italian gelato.”,796,2228,3636,Top 5 Unfunny,False,False,34,Human
868,I wake up right before I hit the sidewalk.,353,1216,2054,Top 5 Unfunny,False,True,42,Human
868,"And to top it off, I only see my kids on sundaes.",383,1206,1935,Top 5 Unfunny,False,True,49,Human
868,"I'm sure, doc.  I know when I'm licked.",379,1168,1838,Top 5 Unfunny,False,True,39,Human
868,"Everyone feels sorry for the kid who dropped the ice cream, but no one ever asks, “Is the ice cream OK?”",505,1144,2229,Top 5 Unfunny,True,False,104,Human
868,"Everyone feels sorry for the kid who dropped the ice cream, but no one ever asks, “Is the ice cream OK?”",505,1144,2229,Top 5 Funny,True,False,104,Human
868,"I scream, you scream, we all scream. It’s like no one has actual conversations anymore.",409,915,1850,Top 5 Funny,False,True,87,Human
869,Twenty years ago I came to this company in a baggie.,539,1285,2629,Top 5 Funny,False,True,52,Human
869,My deep sea diver is working remotely today.”,509,1330,2083,Top 5 Funny,False,False,45,Human
869,"No, no, go ahead!  Open a can of worms!",444,1098,2182,Top 5 Funny,False,True,39,Human
