contest,ai_model,ai_caption,human_caption,semantic_similarity
539,claude,"""I told you these budget cuts were getting out of hand.""",Now THAT'S the road less traveled!,0.20436126
539,claude,"""I told you these budget cuts were getting out of hand.""","Thank God. For a moment there, I thought he was going to jump!",0.085837215
539,claude,"""I told you these budget cuts were getting out of hand.""",I don't think he realizes the gravity of the situation.,0.12796265
563,chatgpt (gpt-4o),"""Jim had finally reached his cardio zenith: the hamster wheel at the home office.""",It’s Karma !! But who’da thunk the hamsters would inherit the earth?,0.32486424
563,chatgpt (gpt-4o),"""Jim had finally reached his cardio zenith: the hamster wheel at the home office.""",No wonder this gym was so cheap.,0.17473105
563,chatgpt (gpt-4o),"""Jim had finally reached his cardio zenith: the hamster wheel at the home office.""",The pay is good but they treat us like animals.,0.06654428
563,chatgpt (gpt-4o),"""Jim had finally reached his cardio zenith: the hamster wheel at the home office.""","pD piety, pD piety, pD piety, …",0.034559846
563,chatgpt (gpt-4o),"""Jim had finally reached his cardio zenith: the hamster wheel at the home office.""",It started with a stand-up desk.,0.29333562
563,chatgpt (gpt-4o),"""Jim had finally reached his cardio zenith: the hamster wheel at the home office.""",It’s Karma !! But who’da thunk the hamsters would inherit the earth?,0.32486424
563,chatgpt (gpt-4o),"""Jim had finally reached his cardio zenith: the hamster wheel at the home office.""","pD piety, pD piety, pD piety, …",0.034559846
563,chatgpt (gpt-4o),"""Jim had finally reached his cardio zenith: the hamster wheel at the home office.""",No wonder this gym was so cheap.,0.17473105
563,chatgpt (gpt-4o),"""Jim had finally reached his cardio zenith: the hamster wheel at the home office.""",It started with a stand-up desk.,0.29333562
563,chatgpt (gpt-4o),"""Jim had finally reached his cardio zenith: the hamster wheel at the home office.""",The pay is good but they treat us like animals.,0.06654428
563,claude,"""I know I said I wanted to feel like a hamster, but this is ridiculous!""",It’s Karma !! But who’da thunk the hamsters would inherit the earth?,0.4490679
563,claude,"""I know I said I wanted to feel like a hamster, but this is ridiculous!""",No wonder this gym was so cheap.,0.08497207
563,claude,"""I know I said I wanted to feel like a hamster, but this is ridiculous!""",The pay is good but they treat us like animals.,0.13602647
563,claude,"""I know I said I wanted to feel like a hamster, but this is ridiculous!""","pD piety, pD piety, pD piety, …",0.018631458
563,claude,"""I know I said I wanted to feel like a hamster, but this is ridiculous!""",It started with a stand-up desk.,0.13272522
563,claude,"""I know I said I wanted to feel like a hamster, but this is ridiculous!""",It’s Karma !! But who’da thunk the hamsters would inherit the earth?,0.4490679
563,claude,"""I know I said I wanted to feel like a hamster, but this is ridiculous!""","pD piety, pD piety, pD piety, …",0.018631458
563,claude,"""I know I said I wanted to feel like a hamster, but this is ridiculous!""",No wonder this gym was so cheap.,0.08497207
563,claude,"""I know I said I wanted to feel like a hamster, but this is ridiculous!""",It started with a stand-up desk.,0.13272522
563,claude,"""I know I said I wanted to feel like a hamster, but this is ridiculous!""",The pay is good but they treat us like animals.,0.13602647
782,chatgpt (gpt-4o),"""I told you we should have taken that left turn at the imaginary intersection.""","Ok, you win, there are more annoying people than you.",0.080977604
782,chatgpt (gpt-4o),"""I told you we should have taken that left turn at the imaginary intersection.""",This is why I hate asking for directions in Paris.,0.17226946
782,chatgpt (gpt-4o),"""I told you we should have taken that left turn at the imaginary intersection.""",Just pretend to give them your wallet.,0.10161196
782,chatgpt (gpt-4o),"""I told you we should have taken that left turn at the imaginary intersection.""",I won them at a silent auction.,0.053854175
782,chatgpt (gpt-4o),"""I told you we should have taken that left turn at the imaginary intersection.""","Ok, you win, there are more annoying people than you.",0.080977604
782,chatgpt (gpt-4o),"""I told you we should have taken that left turn at the imaginary intersection.""",I really don't need two more men in my life who never talk.,0.12583458
782,chatgpt (gpt-4o),"""I told you we should have taken that left turn at the imaginary intersection.""",Just pretend to give them your wallet.,0.10161196
782,chatgpt (gpt-4o),"""I told you we should have taken that left turn at the imaginary intersection.""",Pretty sure I said French wines.,0.044757448
782,chatgpt (gpt-4o),"""I told you we should have taken that left turn at the imaginary intersection.""",Pretend to give them a dollar.,0.16290201
782,chatgpt (gpt-4o),"""I told you we should have taken that left turn at the imaginary intersection.""",I won them at a silent auction.,0.053854175
782,claude,"""If you really want to blend in at the office, try the vertical stripes.""","Ok, you win, there are more annoying people than you.",0.03176561
782,claude,"""If you really want to blend in at the office, try the vertical stripes.""",This is why I hate asking for directions in Paris.,0.21139267
782,claude,"""If you really want to blend in at the office, try the vertical stripes.""",Just pretend to give them your wallet.,0.08477606
782,claude,"""If you really want to blend in at the office, try the vertical stripes.""",I won them at a silent auction.,0.00011436455
782,claude,"""If you really want to blend in at the office, try the vertical stripes.""","Ok, you win, there are more annoying people than you.",0.03176561
782,claude,"""If you really want to blend in at the office, try the vertical stripes.""",I really don't need two more men in my life who never talk.,0.07598137
782,claude,"""If you really want to blend in at the office, try the vertical stripes.""",Just pretend to give them your wallet.,0.08477606
782,claude,"""If you really want to blend in at the office, try the vertical stripes.""",Pretty sure I said French wines.,0.116426446
782,claude,"""If you really want to blend in at the office, try the vertical stripes.""",Pretend to give them a dollar.,0.11359495
782,claude,"""If you really want to blend in at the office, try the vertical stripes.""",I won them at a silent auction.,0.00011436455
574,chatgpt (gpt-4o),"""I think the directions said to preheat the grill to 'Manual Mode'.""",Something tells me that there are two prime rib steaks sitting on my desk.,0.21453762
574,chatgpt (gpt-4o),"""I think the directions said to preheat the grill to 'Manual Mode'.""",Didn’t we cook the books last quarter?,0.2254135
574,chatgpt (gpt-4o),"""I think the directions said to preheat the grill to 'Manual Mode'.""",I normally love grilling but this feels like work.,0.43533427
574,chatgpt (gpt-4o),"""I think the directions said to preheat the grill to 'Manual Mode'.""",I roast my case.,0.2347616
574,chatgpt (gpt-4o),"""I think the directions said to preheat the grill to 'Manual Mode'.""","No, I won't be going back to work on Monday. Why do you ask?",0.048341457
574,chatgpt (gpt-4o),"""I think the directions said to preheat the grill to 'Manual Mode'.""",I roast my case.,0.2347616
574,chatgpt (gpt-4o),"""I think the directions said to preheat the grill to 'Manual Mode'.""","He told me to cook the books, but didn't say for how long.",0.30054772
574,chatgpt (gpt-4o),"""I think the directions said to preheat the grill to 'Manual Mode'.""",Cases like this are rare.,-0.025812363
574,chatgpt (gpt-4o),"""I think the directions said to preheat the grill to 'Manual Mode'.""",Cases like this are rare.,-0.025812363
574,chatgpt (gpt-4o),"""I think the directions said to preheat the grill to 'Manual Mode'.""",Something tells me that there are two prime rib steaks sitting on my desk.,0.21453762
574,claude,"""On second thought, let's just grill out tonight.""",Something tells me that there are two prime rib steaks sitting on my desk.,0.252005
574,claude,"""On second thought, let's just grill out tonight.""",Didn’t we cook the books last quarter?,0.27265224
574,claude,"""On second thought, let's just grill out tonight.""",I normally love grilling but this feels like work.,0.42584205
574,claude,"""On second thought, let's just grill out tonight.""",I roast my case.,0.24506433
574,claude,"""On second thought, let's just grill out tonight.""","No, I won't be going back to work on Monday. Why do you ask?",0.107989416
574,claude,"""On second thought, let's just grill out tonight.""",I roast my case.,0.24506433
574,claude,"""On second thought, let's just grill out tonight.""","He told me to cook the books, but didn't say for how long.",0.2541182
574,claude,"""On second thought, let's just grill out tonight.""",Cases like this are rare.,-0.0053876173
574,claude,"""On second thought, let's just grill out tonight.""",Cases like this are rare.,-0.0053876173
574,claude,"""On second thought, let's just grill out tonight.""",Something tells me that there are two prime rib steaks sitting on my desk.,0.252005
795,chatgpt (gpt-4o),"""Ah yes, the ‘Ex-Rib-Eater’ special. Bon appétit, madame.""","If you can't eat with the one you love, eat the one you're with.",0.24445337
795,chatgpt (gpt-4o),"""Ah yes, the ‘Ex-Rib-Eater’ special. Bon appétit, madame.""",You mate it. We plate it.,0.19768277
795,chatgpt (gpt-4o),"""Ah yes, the ‘Ex-Rib-Eater’ special. Bon appétit, madame.""","Revenge is served cold, madame. Post-coital decapitation is served with potatoes.",0.35228616
795,chatgpt (gpt-4o),"""Ah yes, the ‘Ex-Rib-Eater’ special. Bon appétit, madame.""","Shall I serve your husband first, madame?",0.34582216
795,chatgpt (gpt-4o),"""Ah yes, the ‘Ex-Rib-Eater’ special. Bon appétit, madame.""","If you can't eat with the one you love, eat the one you're with.",0.24445337
795,chatgpt (gpt-4o),"""Ah yes, the ‘Ex-Rib-Eater’ special. Bon appétit, madame.""","Revenge is served cold, madame. Post-coital decapitation is served with potatoes.",0.35228616
795,chatgpt (gpt-4o),"""Ah yes, the ‘Ex-Rib-Eater’ special. Bon appétit, madame.""",I believe you are familiar with the special.,0.20260407
795,chatgpt (gpt-4o),"""Ah yes, the ‘Ex-Rib-Eater’ special. Bon appétit, madame.""","Shall I serve your husband first, madame?",0.34582216
795,chatgpt (gpt-4o),"""Ah yes, the ‘Ex-Rib-Eater’ special. Bon appétit, madame.""",You mate it. We plate it.,0.19768277
