contest,human_caption,chatgpt,claude,Who_won,Description
852,And the best part is the flies come to me.,0.21488217,0.16970447,chatgpt,ChatGPT aligned more closely with human captions
852,I heard that princesses like guys with lots of dough.,0.1680331,0.24167114,claude,Claude aligned more closely with human captions
852,I’m spending the summer in Mexico. I have a quesadilla there.,0.08664765,0.084258236,chatgpt,ChatGPT aligned more closely with human captions
852,She wanted her own little slice of paradise.,0.18108103,0.23684415,claude,Claude aligned more closely with human captions
852,"Tomorrow, I’m getting the sushi boat.",0.18697341,0.11232921,chatgpt,ChatGPT aligned more closely with human captions
852,You're sitting on my side salad.,0.22637188,0.23296386,claude,Claude aligned more closely with human captions
853,All we need now is to find a port,0.10900058,0.1022156,chatgpt,ChatGPT aligned more closely with human captions
853,Bland ho!,0.11591998,0.12881866,claude,Claude aligned more closely with human captions
853,"Careful, men. It could be sharp!",0.24111685,0.24103421,chatgpt,ChatGPT aligned more closely with human captions
853,I never said this would be a picnic.,0.13767196,0.1806217,claude,Claude aligned more closely with human captions
853,"She's aged, but that's her alright.",0.04196612,0.11872201,claude,Claude aligned more closely with human captions
853,That would pair well with a great white.,0.16104707,0.10837243,chatgpt,ChatGPT aligned more closely with human captions
854,"Are you very satisfied, somewhat satisfied, or not at all satisfied with your pool experience?",0.16873711,0.30410182,claude,Claude aligned more closely with human captions
854,"Caption contest finalists— Paul Nesja and Beth Lawler, have their own podcast; whereon, they inform their loyal listeners of their weekly entries; as well as point out to them, the awfulness of the two captions that they ultimately compete against.",0.18953851,0.13618441,chatgpt,ChatGPT aligned more closely with human captions
854,I found a hotspot.,0.1754496,0.17897585,claude,Claude aligned more closely with human captions
854,I recommend full coverage.,0.12545595,0.08071526,chatgpt,ChatGPT aligned more closely with human captions
854,I’m working on my key stroke.,0.20375389,0.10132854,chatgpt,ChatGPT aligned more closely with human captions
854,Marco.,0.22293264,0.16153033,chatgpt,ChatGPT aligned more closely with human captions
854,"Yes, it's my first company picnic.  Why do you ask?",0.14807628,0.16097915,claude,Claude aligned more closely with human captions
855,I can't get a dog but you adopt a highway.,0.1321484,0.1134177,chatgpt,ChatGPT aligned more closely with human captions
855,I'm thinking about having the living room re-paved.,0.11571174,0.3083212,claude,Claude aligned more closely with human captions
855,It's a broken line.  Feel free to make a pass.,0.12544526,0.22444701,claude,Claude aligned more closely with human captions
855,Let’s Uber to bed.,0.23141256,0.18255125,chatgpt,ChatGPT aligned more closely with human captions
855,"Marriage is a journey, Frank, not a destination.",0.15784048,0.13599233,chatgpt,ChatGPT aligned more closely with human captions
855,This is easier than telling your mom we're separated.,0.18259065,0.18308371,claude,Claude aligned more closely with human captions
856,Corn on the curb,0.20673072,0.19413269,chatgpt,ChatGPT aligned more closely with human captions
856,I don’t like the look of that guy with the salt shaker.,0.036379077,-0.0027802158,chatgpt,ChatGPT aligned more closely with human captions
856,It usually doesn't happen this fast on a first date.,0.1008936,0.06942335,chatgpt,ChatGPT aligned more closely with human captions
856,I’m starting to wonder why we were given free movie tickets.,0.012301363,-0.036553722,chatgpt,ChatGPT aligned more closely with human captions
856,I’m wanted for a salt and buttery.,0.133265,0.11152244,chatgpt,ChatGPT aligned more closely with human captions
856,My ear keeps popping.,0.08770703,0.05732918,chatgpt,ChatGPT aligned more closely with human captions
856,You don’t have to say ‘excuse me’ every single time.,0.13887405,0.10715124,chatgpt,ChatGPT aligned more closely with human captions
857,Family reunion picnic.  And you?,0.267092,0.19516508,chatgpt,ChatGPT aligned more closely with human captions
857,I hate going home. I have a million relatives.,0.15973552,0.12534049,chatgpt,ChatGPT aligned more closely with human captions
857,It's better than a screaming baby...it's better than a screaming baby...it's better than a ....,0.09406612,0.056370042,chatgpt,ChatGPT aligned more closely with human captions
857,Sarah quickly learnt the difference between extra-leg room  and extra leg-room,0.15402615,0.18290263,claude,Claude aligned more closely with human captions
857,That's nice.  My husband is a carpenter too.,0.069043174,0.016911855,chatgpt,ChatGPT aligned more closely with human captions
858,Click on ‘funny’ if you think the New Yorker should find a better way to select the best captions.,0.12981616,0.22525653,claude,Claude aligned more closely with human captions
858,It just depends on what you're looking for -- unconditional adoration or soul-crushing disregard.,0.1271491,0.07958289,chatgpt,ChatGPT aligned more closely with human captions
858,"Not only is it fashionable, it’s fur lined.",0.056700617,0.10426509,claude,Claude aligned more closely with human captions
858,What you see is what you pet.,0.11728879,0.19341597,claude,Claude aligned more closely with human captions
858,You can claim them as out-of-pocket expenses.”,0.17516376,0.020440752,chatgpt,ChatGPT aligned more closely with human captions
859,I always leave a little room for doubt.,0.15531382,0.14774278,chatgpt,ChatGPT aligned more closely with human captions
859,"I do this to scare the students, I actually have no idea what it means.",0.14952928,0.15710434,claude,Claude aligned more closely with human captions
859,I have nothing left to prove.,0.16304302,0.17775558,claude,Claude aligned more closely with human captions
859,I've solved for x. Maybe you can figure out why.,0.18441227,0.16147247,chatgpt,ChatGPT aligned more closely with human captions
859,Just updating my password.,0.087637134,0.09563388,claude,Claude aligned more closely with human captions
859,The Dean said to tell you ‘never mind!’,0.20603842,0.11031781,chatgpt,ChatGPT aligned more closely with human captions
860,And I'm the dirty one?,0.1288459,0.04426992,chatgpt,ChatGPT aligned more closely with human captions
860,"No, Happy Hour is later.  They’re just here for the Early Bird.",0.094848245,0.15314126,claude,Claude aligned more closely with human captions
860,Should we scrap our dinner plans or plan our dinner scraps?”,0.1656018,0.26431143,claude,Claude aligned more closely with human captions
860,That’s where I met my wife.,0.13793421,0.12642777,chatgpt,ChatGPT aligned more closely with human captions
860,That’s where the locals eat.,0.2860529,0.13301195,chatgpt,ChatGPT aligned more closely with human captions
860,They wouldn’t last a day in Times Square.,0.13276035,0.14835718,claude,Claude aligned more closely with human captions
861,I'll bet on anything.,0.079586744,0.072640225,chatgpt,ChatGPT aligned more closely with human captions
861,"I'm gonna go get a cafe au lait and a croisssant, want anything?",0.0470316,0.10433993,claude,Claude aligned more closely with human captions
861,I'm tempted to shoot them both.,0.1290743,0.13139403,claude,Claude aligned more closely with human captions
861,They don't keep score. They settle them.,0.11576247,0.01923417,chatgpt,ChatGPT aligned more closely with human captions
861,Things get more interesting at noon.,0.08814433,-0.00016021822,chatgpt,ChatGPT aligned more closely with human captions
861,This is what happens when both the writers and the actors go on strike.,0.1784069,0.10365154,chatgpt,ChatGPT aligned more closely with human captions
862,Funny.  He still looks orange.,0.09921886,0.07872516,chatgpt,ChatGPT aligned more closely with human captions
862,He’s still orange.,0.06437272,0.063645706,chatgpt,ChatGPT aligned more closely with human captions
862,I'm glad we got the progressive lenses.,0.14707051,0.1607244,claude,Claude aligned more closely with human captions
862,"If you watch “Gone With the Wind” with red glasses, the South wins.",0.1487175,0.19705088,claude,Claude aligned more closely with human captions
862,They're progressive lenses.,0.076818466,0.08337656,claude,Claude aligned more closely with human captions
862,We’re so polarized.,0.12161832,0.053976726,chatgpt,ChatGPT aligned more closely with human captions
863,And what drew you here today?,0.15117817,0.06789076,chatgpt,ChatGPT aligned more closely with human captions
863,I've been asked to fill you in.,0.18975474,0.052662976,chatgpt,ChatGPT aligned more closely with human captions
863,"It's not ""my friend"", it's a desk lamp.",0.076055296,0.26134554,claude,Claude aligned more closely with human captions
863,"Of course, you're Mr. Jones! I recognized you from your son's drawings.",0.16440867,0.086318865,chatgpt,ChatGPT aligned more closely with human captions
863,Tell me about a time you were bent out of shape.,0.18340456,0.14316094,chatgpt,ChatGPT aligned more closely with human captions
863,Where do you barely see yourself in ten years?,0.26748788,0.12654859,chatgpt,ChatGPT aligned more closely with human captions
863,Yours is the worst case of identity theft we've seen.,0.04076707,-0.017013375,chatgpt,ChatGPT aligned more closely with human captions
864,Be glad you're the AFTER dinner speaker.,0.1193558,0.15824167,claude,Claude aligned more closely with human captions
864,I know.  It's always tougher speaking before lunch.,0.17741646,0.21192986,claude,Claude aligned more closely with human captions
864,I think you misunderstood the meaning of pride week,0.15796909,0.1002743,chatgpt,ChatGPT aligned more closely with human captions
