contest,ai_model,ai_caption,human_caption,semantic_similarity,category_human,theme,svg_path
797,Claude,"I appreciate your artistic vision, but perhaps we should reconsider before launching the 'bring your knight to work' initiative.""

The cartoon depicts an amusing juxtaposition - a knight in full armor sitting at an office desk across from a businesswoman, with artwork on the walls.","My pronouns are thy, thou, and thine.",0.116298705,Top 5 Funny,work,similarity_values/797.svg
797,Claude,"I appreciate your artistic vision, but perhaps we should reconsider before launching the 'bring your knight to work' initiative.""

The cartoon depicts an amusing juxtaposition - a knight in full armor sitting at an office desk across from a businesswoman, with artwork on the walls.","My pronouns are thy, thou, and thine.",0.116298705,Top 5 Unfunny,work,similarity_values/797.svg
797,Claude,"I appreciate your artistic vision, but perhaps we should reconsider before launching the 'bring your knight to work' initiative.""

The cartoon depicts an amusing juxtaposition - a knight in full armor sitting at an office desk across from a businesswoman, with artwork on the walls.",Is this a Middle Age crisis?,0.19467711,Top 5 Funny,work,similarity_values/797.svg
797,Claude,"I appreciate your artistic vision, but perhaps we should reconsider before launching the 'bring your knight to work' initiative.""

The cartoon depicts an amusing juxtaposition - a knight in full armor sitting at an office desk across from a businesswoman, with artwork on the walls.",Is this a Middle Age crisis?,0.19467711,Top 5 Unfunny,work,similarity_values/797.svg
797,Claude,"I appreciate your artistic vision, but perhaps we should reconsider before launching the 'bring your knight to work' initiative.""

The cartoon depicts an amusing juxtaposition - a knight in full armor sitting at an office desk across from a businesswoman, with artwork on the walls.",Must you turn everything into a crusade!,0.25085375,Top 5 Funny,work,similarity_values/797.svg
797,Claude,"I appreciate your artistic vision, but perhaps we should reconsider before launching the 'bring your knight to work' initiative.""

The cartoon depicts an amusing juxtaposition - a knight in full armor sitting at an office desk across from a businesswoman, with artwork on the walls.",Must you turn everything into a crusade!,0.25085375,Top 5 Unfunny,work,similarity_values/797.svg
797,Claude,"I appreciate your artistic vision, but perhaps we should reconsider before launching the 'bring your knight to work' initiative.""

The cartoon depicts an amusing juxtaposition - a knight in full armor sitting at an office desk across from a businesswoman, with artwork on the walls.",You’re seriously asking why my bathroom breaks are so long?,0.10799894,Top 5 Funny,work,similarity_values/797.svg
797,Claude,"I appreciate your artistic vision, but perhaps we should reconsider before launching the 'bring your knight to work' initiative.""

The cartoon depicts an amusing juxtaposition - a knight in full armor sitting at an office desk across from a businesswoman, with artwork on the walls.",You’re seriously asking why my bathroom breaks are so long?,0.10799894,Top 5 Unfunny,work,similarity_values/797.svg
797,Claude,"I appreciate your artistic vision, but perhaps we should reconsider before launching the 'bring your knight to work' initiative.""

The cartoon depicts an amusing juxtaposition - a knight in full armor sitting at an office desk across from a businesswoman, with artwork on the walls.",If you think that’s uncomfortable you should try wearing heels.,0.1181521,Top 5 Funny,work,similarity_values/797.svg
797,Claude,"I appreciate your artistic vision, but perhaps we should reconsider before launching the 'bring your knight to work' initiative.""

The cartoon depicts an amusing juxtaposition - a knight in full armor sitting at an office desk across from a businesswoman, with artwork on the walls.",Your horse is in my parking spot again.,0.22470891,Top 5 Unfunny,work,similarity_values/797.svg
798,ChatGPT (gpt-4o),"Great, now it needs a new particle discombobulator... and we're out of sandwiches.","Don't worry, you'll be running in no time.",0.12666619,Top 5 Funny,work,similarity_values/798.svg
798,ChatGPT (gpt-4o),"Great, now it needs a new particle discombobulator... and we're out of sandwiches.","Don't worry, you'll be running in no time.",0.12666619,Top 5 Unfunny,work,similarity_values/798.svg
798,ChatGPT (gpt-4o),"Great, now it needs a new particle discombobulator... and we're out of sandwiches.","Good news, your car troubles are over.",0.1811691,Top 5 Funny,work,similarity_values/798.svg
798,ChatGPT (gpt-4o),"Great, now it needs a new particle discombobulator... and we're out of sandwiches.","Good news, your car troubles are over.",0.1811691,Top 5 Unfunny,work,similarity_values/798.svg
798,ChatGPT (gpt-4o),"Great, now it needs a new particle discombobulator... and we're out of sandwiches.","Ooh, a pop-up restaurant.",0.21411695,Top 5 Funny,work,similarity_values/798.svg
798,ChatGPT (gpt-4o),"Great, now it needs a new particle discombobulator... and we're out of sandwiches.","Ooh, a pop-up restaurant.",0.21411695,Top 5 Unfunny,work,similarity_values/798.svg
798,ChatGPT (gpt-4o),"Great, now it needs a new particle discombobulator... and we're out of sandwiches.",You don't need a jump start. You need a head start.,0.19081378,Top 5 Funny,work,similarity_values/798.svg
798,ChatGPT (gpt-4o),"Great, now it needs a new particle discombobulator... and we're out of sandwiches.",You don't need a jump start. You need a head start.,0.19081378,Top 5 Unfunny,work,similarity_values/798.svg
798,ChatGPT (gpt-4o),"Great, now it needs a new particle discombobulator... and we're out of sandwiches.",Now this is what I call meals on wheels.,0.17646927,Top 5 Funny,work,similarity_values/798.svg
798,ChatGPT (gpt-4o),"Great, now it needs a new particle discombobulator... and we're out of sandwiches.",Now this is what I call meals on wheels.,0.17646927,Top 5 Unfunny,work,similarity_values/798.svg
798,Claude,"Mama Bear's new woodland yoga classes were off to a rough start, as Papa Bear struggled to find his zen in Corpse Pose.","Don't worry, you'll be running in no time.",0.07684276,Top 5 Funny,family,similarity_values/798.svg
798,Claude,"Mama Bear's new woodland yoga classes were off to a rough start, as Papa Bear struggled to find his zen in Corpse Pose.","Don't worry, you'll be running in no time.",0.07684276,Top 5 Unfunny,family,similarity_values/798.svg
798,Claude,"Mama Bear's new woodland yoga classes were off to a rough start, as Papa Bear struggled to find his zen in Corpse Pose.","Good news, your car troubles are over.",0.057215333,Top 5 Funny,family,similarity_values/798.svg
798,Claude,"Mama Bear's new woodland yoga classes were off to a rough start, as Papa Bear struggled to find his zen in Corpse Pose.","Good news, your car troubles are over.",0.057215333,Top 5 Unfunny,family,similarity_values/798.svg
798,Claude,"Mama Bear's new woodland yoga classes were off to a rough start, as Papa Bear struggled to find his zen in Corpse Pose.","Ooh, a pop-up restaurant.",0.017364465,Top 5 Funny,family,similarity_values/798.svg
798,Claude,"Mama Bear's new woodland yoga classes were off to a rough start, as Papa Bear struggled to find his zen in Corpse Pose.","Ooh, a pop-up restaurant.",0.017364465,Top 5 Unfunny,family,similarity_values/798.svg
798,Claude,"Mama Bear's new woodland yoga classes were off to a rough start, as Papa Bear struggled to find his zen in Corpse Pose.",You don't need a jump start. You need a head start.,0.16688365,Top 5 Funny,family,similarity_values/798.svg
798,Claude,"Mama Bear's new woodland yoga classes were off to a rough start, as Papa Bear struggled to find his zen in Corpse Pose.",You don't need a jump start. You need a head start.,0.16688365,Top 5 Unfunny,family,similarity_values/798.svg
798,Claude,"Mama Bear's new woodland yoga classes were off to a rough start, as Papa Bear struggled to find his zen in Corpse Pose.",Now this is what I call meals on wheels.,0.076070726,Top 5 Funny,family,similarity_values/798.svg
798,Claude,"Mama Bear's new woodland yoga classes were off to a rough start, as Papa Bear struggled to find his zen in Corpse Pose.",Now this is what I call meals on wheels.,0.076070726,Top 5 Unfunny,family,similarity_values/798.svg
799,ChatGPT (gpt-4o),"Honestly, Carl, the stock market is for the birds. Now, squirrel investments? That's where the real nuts are.","..... and that's when she said, 'It's me or the cat.",0.09054728,Top 5 Funny,animals,similarity_values/799.svg
799,ChatGPT (gpt-4o),"Honestly, Carl, the stock market is for the birds. Now, squirrel investments? That's where the real nuts are.","..... and that's when she said, 'It's me or the cat.",0.09054728,Top 5 Unfunny,animals,similarity_values/799.svg
799,ChatGPT (gpt-4o),"Honestly, Carl, the stock market is for the birds. Now, squirrel investments? That's where the real nuts are.",Finish your wine and I’ll explain what I meant by ‘fixed’”.,0.004535502,Top 5 Funny,animals,similarity_values/799.svg
799,ChatGPT (gpt-4o),"Honestly, Carl, the stock market is for the birds. Now, squirrel investments? That's where the real nuts are.",Finish your wine and I’ll explain what I meant by ‘fixed’”.,0.004535502,Top 5 Unfunny,animals,similarity_values/799.svg
799,ChatGPT (gpt-4o),"Honestly, Carl, the stock market is for the birds. Now, squirrel investments? That's where the real nuts are.",I hope it pairs well with whatever you dragged in.,0.06519166,Top 5 Funny,animals,similarity_values/799.svg
