contest,caption,model,has_question_mark,ends_with_punctuation,caption_length,funny_votes,unfunny_votes,votes,category,source
546_Dashboard,"""Look, Carl, if you're going to start complaining about 'palm trees,' we have bigger issues to discuss.""",ChatGPT (gpt-4o),,,104,,,,,chatgpt
734_Dashboard,"""And for your last mistake, you failed to list 'escape artist' on your résumé.""",ChatGPT (gpt-4o),,,79,,,,,chatgpt
664_Dashboard,"""I appreciate the flair, Mr. Pennypacker, but we're here to discuss your parking tickets, not your latest magic trick.""",ChatGPT (gpt-4o),,,119,,,,,chatgpt
857_Dashboard,"""Excuse me, miss—would you mind sharing that tray? I have six bags of pretzels.""",ChatGPT (gpt-4o),,,80,,,,,chatgpt
789_Dashboard,"""Well, Steve, if it means we don’t have to go visit your parents, you can transform into whatever you like.""",ChatGPT (gpt-4o),,,108,,,,,chatgpt
568_Dashboard,"""Yes, it's true. Our therapist said we needed more space, but we thought this was a good start.""",ChatGPT (gpt-4o),,,96,,,,,chatgpt
840_Dashboard,"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""",ChatGPT (gpt-4o),,,95,,,,,chatgpt
723_Dashboard,"""The band's sound really evolved once they added Fish to the lineup.""",ChatGPT (gpt-4o),,,69,,,,,chatgpt
673_Dashboard,"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""",ChatGPT (gpt-4o),,,90,,,,,chatgpt
542_Dashboard,"""My dear, it’s clear her social distancing measures are more advanced than ours.""",ChatGPT (gpt-4o),,,81,,,,,chatgpt
659_Dashboard,"""I said I wanted a date that was smooth, not a smoothie!""",ChatGPT (gpt-4o),,,57,,,,,chatgpt
709_Dashboard,"""Not now, Janet. Let’s just take the stairs.""",ChatGPT (gpt-4o),,,45,,,,,chatgpt
555_Dashboard,"""Is that new, or are you just circling the same old ideas?""",ChatGPT (gpt-4o),,,59,,,,,chatgpt
677_Dashboard,"""Through the power of hypnosis, Whiskers ensured that the 3 a.m. fridge raids were for tuna only.""",ChatGPT (gpt-4o),,,98,,,,,chatgpt
727_Dashboard,"""Knock 3 times and Elon Musk delivers your groceries.""",ChatGPT (gpt-4o),,,54,,,,,chatgpt
844_Dashboard,"""You're in great shape for your age. Looks like you've been reserving yourself nicely.""",ChatGPT (gpt-4o),,,87,,,,,chatgpt
853_Dashboard,"""Brace yourselves, lads — it’s gonna be a grater battle than we’ve ever faced.""",ChatGPT (gpt-4o),,,79,,,,,chatgpt
660_Dashboard,"""Your Highness, it’s just a cold — no need to abdicate the throne yet.""",ChatGPT (gpt-4o),,,71,,,,,chatgpt
730_Dashboard,"""Of course, Dr. Cheese. But do remember, 'lab rat' is just a figure of speech.""",ChatGPT (gpt-4o),,,79,,,,,chatgpt
536_Dashboard,"""And how does it feel to not always be in the driver's seat?""",ChatGPT (gpt-4o),,,61,,,,,chatgpt
809_Dashboard,"""If there's no Wi-Fi at the peak, we've carried this house for nothing.""",ChatGPT (gpt-4o),,,72,,,,,chatgpt
687_Dashboard,"""Don't worry, that's just Carl from accounting. He's really bad at picking conference rooms.""",ChatGPT (gpt-4o),,,93,,,,,chatgpt
521_Dashboard,"""Well, at least the commute isn't boring anymore.""",ChatGPT (gpt-4o),,,50,,,,,chatgpt
690_Dashboard,"""I understand you want to go up, but this is just the elevator to the penthouse, not the space station.""",ChatGPT (gpt-4o),,,104,,,,,chatgpt
603_Dashboard,"""Is this where I pick up my order of enlightenment to-go?""",ChatGPT (gpt-4o),,,58,,,,,chatgpt
753_Dashboard,"""Ahab, aisle five: whaling supplies.""",ChatGPT (gpt-4o),,,37,,,,,chatgpt
830_Dashboard,"""Sorry, Ricardo. Before I can save this shot, we need to address my fear of commitment.""",ChatGPT (gpt-4o),,,88,,,,,chatgpt
518_Dashboard,"""Bob was really taking this 'back to the sandbox' team-building exercise literally.""",ChatGPT (gpt-4o),,,84,,,,,chatgpt
827_Dashboard,"""Honestly, I miss the days when a clubbing involved actual clubs.""",ChatGPT (gpt-4o),,,66,,,,,chatgpt
614_Dashboard,"""Well, I found enlightenment, but I’m still struggling with Brahms.""",ChatGPT (gpt-4o),,,68,,,,,chatgpt
744_Dashboard,"""Phil, I think we overdid the 'social distancing' thing.""",ChatGPT (gpt-4o),,,57,,,,,chatgpt
694_Dashboard,"""She plays the bass, he shovels the treble.""",ChatGPT (gpt-4o),,,44,,,,,chatgpt
598_Dashboard,"""You came all this way for enlightenment? I'm just here for the chair yoga.""",ChatGPT (gpt-4o),,,76,,,,,chatgpt
779_Dashboard,"""You know, Bill, when you said you got a pet that doubles as a conversation starter, this isn't what I pictured.""",ChatGPT (gpt-4o),,,113,,,,,chatgpt
629_Dashboard,"""When Sheila said she needed more emotional support while climbing, this isn't what she had in mind.""",ChatGPT (gpt-4o),,,101,,,,,chatgpt
532_Dashboard,"""Turns out, the island didn't come with unlimited beach access.""",ChatGPT (gpt-4o),,,64,,,,,chatgpt
683_Dashboard,"""It's not that we didn't appreciate the housewarming gift, Frank — it's just that our prehistoric HOA has a strict 'no working drawbridge' policy.""",ChatGPT (gpt-4o),,,147,,,,,chatgpt
740_Dashboard,"""And that's when I decided to cut out the middleman and sell direct to the bull.""",ChatGPT (gpt-4o),,,81,,,,,chatgpt
610_Dashboard,"""I'm sorry, Chef Gordon, but I had to call. The soufflé fell and confessed everything.""",ChatGPT (gpt-4o),,,87,,,,,chatgpt
823_Dashboard,"""Ladies and gentlemen, in case of emergency, your tray table will magically transform into a flotation device.""",ChatGPT (gpt-4o),,,111,,,,,chatgpt
834_Dashboard,"""Of course, sir — and how would you like your canaries served today?""",ChatGPT (gpt-4o),,,69,,,,,chatgpt
889_Dashboard,"""Listen, Noah, we need to address the plumbing issues before the flood actually starts.""",ChatGPT (gpt-4o),,,88,,,,,chatgpt
757_Dashboard,"""I told you we should have invited Karen. Now the sky's angry.""",ChatGPT (gpt-4o),,,63,,,,,chatgpt
607_Dashboard,"""We're just as surprised as you that our NFT turned into an actual frame.""",ChatGPT (gpt-4o),,,74,,,,,chatgpt
661_Dashboard,"“All right, we’ve got Happy, Grumpy, Sleepy, Bashful, and now… Roller Derby.”",ChatGPT (gpt-4o),,,77,,,,,chatgpt
731_Dashboard,"“Sure, Carl, but could we discuss your tunnel vision next session?”",ChatGPT (gpt-4o),,,67,,,,,chatgpt
852_Dashboard,"""Ever since the humans got here, nothing's been the same. First it was the Instagrammers, now it's pineapple on our lily pads.""",ChatGPT (gpt-4o),,,127,,,,,chatgpt
845_Dashboard,"""So, as you can see from the charts, your son is not only gifted but also quite magical.""",ChatGPT (gpt-4o),,,89,,,,,chatgpt
676_Dashboard,"""Yes, dear, I know it’s a mammoth task, but it’s my night to cook.""",ChatGPT (gpt-4o),,,67,,,,,chatgpt
726_Dashboard,"""Well, Sandra, on the bright side, we certainly won't need a bug zapper.""",ChatGPT (gpt-4o),,,73,,,,,chatgpt
554_Dashboard,"""Sorry, buddy, but the 'No Pets' policy includes emotional support clowns.""",ChatGPT (gpt-4o),,,75,,,,,chatgpt
658_Dashboard,"""Honestly, Janice, it's not our fault you're the only one without noise-canceling instincts.""",ChatGPT (gpt-4o),,,93,,,,,chatgpt
708_Dashboard,"""I ordered a sous-chef, not a knight in shining armor.""",ChatGPT (gpt-4o),,,55,,,,,chatgpt
543_Dashboard,"""Yes, Henry, I agree the stock market crash is troubling, but I feel there’s another issue we need to address.""",ChatGPT (gpt-4o),,,111,,,,,chatgpt
722_Dashboard,"""I told you we should have gone with the harp.""",ChatGPT (gpt-4o),,,47,,,,,chatgpt
672_Dashboard,"""Don't worry, these cheese supplements are perfectly safe and FDA-approved.""",ChatGPT (gpt-4o),,,76,,,,,chatgpt
841_Dashboard,"""Surprisingly, it’s the cheese sculptures they find the most derivative.""",ChatGPT (gpt-4o),,,73,,,,,chatgpt
856_Dashboard,"""Frank, this isn't what I meant when I said we should 'pop' into nature for some fresh air.""",ChatGPT (gpt-4o),,,92,,,,,chatgpt
788_Dashboard,"""Yes, Mr. Armstrong, the moonwalk needs a moon-tailored suit.""",ChatGPT (gpt-4o),,,62,,,,,chatgpt
569_Dashboard,"""I told you, Jerry. When they say, 'Think outside the box,' they don't mean our quarterly reports.""",ChatGPT (gpt-4o),,,99,,,,,chatgpt
735_Dashboard,"""Wait, you mean you didn’t RSVP either?""",ChatGPT (gpt-4o),,,40,,,,,chatgpt
665_Dashboard,"""Look, just because we’re apex predators doesn’t mean we can’t enjoy a little surf-and-turf.""",ChatGPT (gpt-4o),,,93,,,,,chatgpt
878_Dashboard,"""I told you Marie, we need a much bigger fireplace if you insist on going full festive.""",ChatGPT (gpt-4o),,,88,,,,,chatgpt
547_Dashboard,"""Some said the desert made you crazy; others just couldn't resist a parade of one.""",ChatGPT (gpt-4o),,,83,,,,,chatgpt
550_Dashboard,"""Mr. Schwartz was the only one who read the memo about the mandatory company nap meetings.""",ChatGPT (gpt-4o),,,91,,,,,chatgpt
888_Dashboard,"""Well, Dave, if this is your idea of a mid-life 'prick' crisis, it's working.""",ChatGPT (gpt-4o),,,78,,,,,chatgpt
756_Dashboard,"“So, Mr. Baxter, tell me about the first time you felt invisible.”",ChatGPT (gpt-4o),,,66,,,,,chatgpt
606_Dashboard,"""Looks like another one misunderstood the 'high altitude' tour package.""",ChatGPT (gpt-4o),,,72,,,,,chatgpt
835_Dashboard,"""No, sir, we haven't accepted doubloons since last Tuesday.""",ChatGPT (gpt-4o),,,60,,,,,chatgpt
822_Dashboard,"""As you can see, the hero's journey narrative structure is quite universal.""",ChatGPT (gpt-4o),,,76,,,,,chatgpt
741_Dashboard,"""Well, not so much Moonrise Kingdom as Moonshine Kingdom.""",ChatGPT (gpt-4o),,,58,,,,,chatgpt
611_Dashboard,"""Sure, Greg, but we all know who the true master of 'bat out of hell' is.""",ChatGPT (gpt-4o),,,74,,,,,chatgpt
533_Dashboard,"""Dining in the train station is all about atmosphere. Tonight's special is called 'Missed Connections.'""",ChatGPT (gpt-4o),,,104,,,,,chatgpt
682_Dashboard,"""Hang in there, Carl. Winter is coming, but at least we don't have to shovel.""",ChatGPT (gpt-4o),,,78,,,,,chatgpt
599_Dashboard,"""He insists on sleeping in the cave, but insists on the indoor-outdoor slippers.""",ChatGPT (gpt-4o),,,81,,,,,chatgpt
778_Dashboard,"""Turns out, in this case, the chicken was just in the witness protection program.""",ChatGPT (gpt-4o),,,82,,,,,chatgpt
628_Dashboard,"""I'm not saying it has to be a dirty martini, but can you make it brackish at least?""",ChatGPT (gpt-4o),,,85,,,,,chatgpt
524_Dashboard,"""Look, after this joust, can we discuss how I'm getting zero credit for dragon slaying on LinkedIn?""",ChatGPT (gpt-4o),,,100,,,,,chatgpt
695_Dashboard,"""Sorry, sir, but dressing in black tie alone doesn't make you 'rye' bread.""",ChatGPT (gpt-4o),,,75,,,,,chatgpt
615_Dashboard,"""Well, Gary, looks like we hooked ourselves some real ‘light bites’ today.""",ChatGPT (gpt-4o),,,75,,,,,chatgpt
745_Dashboard,"""I'm telling you, Frank, cryogenically frozen escargot is the next big thing.""",ChatGPT (gpt-4o),,,78,,,,,chatgpt
519_Dashboard,"""First date jitters? Just keep telling yourself, 'He's more interested in elk.'""",ChatGPT (gpt-4o),,,80,,,,,chatgpt
826_Dashboard,"""Scalpel, please. And cue 'Stayin' Alive.'""",ChatGPT (gpt-4o),,,43,,,,,chatgpt
831_Dashboard,"""Any requests for the next chapter? No? How about a refill?""",ChatGPT (gpt-4o),,,60,,,,,chatgpt
602_Dashboard,"""We ruled out measles, chickenpox, and shingles, so now all that's left is gingerbread dermatitis.""",ChatGPT (gpt-4o),,,99,,,,,chatgpt
752_Dashboard,"""Now, if you'll excuse us, we're late for our book club.""",ChatGPT (gpt-4o),,,57,,,,,chatgpt
520_Dashboard,"""Ever since the slip, I've had serious trust issues.""",ChatGPT (gpt-4o),,,53,,,,,chatgpt
691_Dashboard,"""As it turns out, Frosty didn’t take no for an answer.""",ChatGPT (gpt-4o),,,55,,,,,chatgpt
537_Dashboard,"“Doctor, this is just how my anxiety feels.”",ChatGPT (gpt-4o),,,44,,,,,chatgpt
808_Dashboard,"""We should have known ET would take his vacation homes seriously.""",ChatGPT (gpt-4o),,,66,,,,,chatgpt
686_Dashboard,"""Just ignore him, he's been on an 'outside the box' kick since that executive retreat.""",ChatGPT (gpt-4o),,,87,,,,,chatgpt
742_Dashboard,"""Welcome to 'Art & Appetizers', where the only thing more abstract than the paintings is the concept of grilling indoors.""",ChatGPT (gpt-4o),,,122,,,,,chatgpt
612_Dashboard,"""I'm telling you, sergeant, this is why we don't let Darwin work late shifts.""",ChatGPT (gpt-4o),,,78,,,,,chatgpt
821_Dashboard,"""Henry started wearing the toupee after the incident with the wind farm.""",ChatGPT (gpt-4o),,,73,,,,,chatgpt
836_Dashboard,“Take me to your veader.”,ChatGPT (gpt-4o),,,25,,,,,chatgpt
755_Dashboard,"""Honestly, Fred, every time you forget to preheat the cave, breakfast is just unbearable.""",ChatGPT (gpt-4o),,,90,,,,,chatgpt
605_Dashboard,"""Of all the critics, we had to get the one who always brings snacks.""",ChatGPT (gpt-4o),,,69,,,,,chatgpt
527_Dashboard,"""Welcome to Earth. Now, do you take debit or credit?""",ChatGPT (gpt-4o),,,53,,,,,chatgpt
696_Dashboard,"""I'm not sure a side of baked beans will help us decide on the cherry or walnut finish.""",ChatGPT (gpt-4o),,,88,,,,,chatgpt
818_Dashboard,"""And that, Harold, is why I told you not to give the cat your laptop password.""",ChatGPT (gpt-4o),,,79,,,,,chatgpt
530_Dashboard,"""Your Highness, in conclusion, the proposed budget cuts should alleviate your fiscal anxieties... though I suggest adding 'Sword Removal Technician' to the payroll.""",ChatGPT (gpt-4o),,,165,,,,,chatgpt
681_Dashboard,"""I swear, Sheila, you ask one marine biologist for directions and suddenly it’s ‘Are you seeing other crustaceans?’""",ChatGPT (gpt-4o),,,116,,,,,chatgpt
601_Dashboard,"""Living in Arizona, you have to learn to dodge all the prickly personalities.""",ChatGPT (gpt-4o),,,78,,,,,chatgpt
751_Dashboard,"""I’m not sure this is what they meant by 'expanding your social bubble.'""",ChatGPT (gpt-4o),,,73,,,,,chatgpt
832_Dashboard,"""It was clear — none of the pharaohs anticipated the Great Sphinx's midday snack time.""",ChatGPT (gpt-4o),,,87,,,,,chatgpt
825_Dashboard,"""Alright team, let's squash this Q4 slump before things get seedy.""",ChatGPT (gpt-4o),,,67,,,,,chatgpt
616_Dashboard,"""I'd like to introduce you to Mr. Jenkins. He'll be micro-managing you from now on.""",ChatGPT (gpt-4o),,,84,,,,,chatgpt
746_Dashboard,"""Great, Thunk. Now invent the elevator.""",ChatGPT (gpt-4o),,,40,,,,,chatgpt
534_Dashboard,"""Looks like we’re finally addressing the elephant-trout in the room.""",ChatGPT (gpt-4o),,,69,,,,,chatgpt
685_Dashboard,"""I told you we should have brought the maple syrup, Karen.""",ChatGPT (gpt-4o),,,59,,,,,chatgpt
589_Dashboard,"""No rush. I've almost made it to the entrees.""",ChatGPT (gpt-4o),,,46,,,,,chatgpt
638_Dashboard,"""It's called 'Uber-Leg,' and it's revolutionizing my morning commute.""",ChatGPT (gpt-4o),,,70,,,,,chatgpt
768_Dashboard,"""Relax, Sir Lancelot, we'll resume the kidnapping right after the tiebreaker.""",ChatGPT (gpt-4o),,,78,,,,,chatgpt
523_Dashboard,"""Ever since we subscribed to that wildlife channel, things have really gotten out of hand.""",ChatGPT (gpt-4o),,,91,,,,,chatgpt
692_Dashboard,"""Trust me, the wolf in sheep’s clothing was so last season. Have you considered the zebra?""",ChatGPT (gpt-4o),,,91,,,,,chatgpt
675_Dashboard,"""Looks like someone didn't get the memo about Casual Friday.""",ChatGPT (gpt-4o),,,61,,,,,chatgpt
725_Dashboard,"""William, seriously, it's just a hat with a cherry on top.""",ChatGPT (gpt-4o),,,59,,,,,chatgpt
798_Dashboard,"""Well, at least one of us is having a great night under the full moon.""",ChatGPT (gpt-4o),,,71,,,,,chatgpt
846_Dashboard,"""Ever since we ran out of treats, his shadow’s been on strike.""",ChatGPT (gpt-4o),,,63,,,,,chatgpt
579_Dashboard,"""I’m telling you, Dave — until we start paying tribute in tuna, there will be no peace talks.""",ChatGPT (gpt-4o),,,94,,,,,chatgpt
851_Dashboard,"""I think we've taken the ‘working from home’ experiment a bit too far.""",ChatGPT (gpt-4o),,,71,,,,,chatgpt
662_Dashboard,"""In retrospect, the Viking theme was a bold choice.""",ChatGPT (gpt-4o),,,52,,,,,chatgpt
732_Dashboard,"""And when did you first realize Mr. Snuggles couldn't be trusted as an alibi?""",ChatGPT (gpt-4o),,,78,,,,,chatgpt
540_Dashboard,"""Good news, your assets are in great shape, but your liquidity could use some exercise.""",ChatGPT (gpt-4o),,,88,,,,,chatgpt
868_Dashboard,"""Doc, I just can't seem to chill.""",ChatGPT (gpt-4o),,,34,,,,,chatgpt
557_Dashboard,"""Trust me, Adam, this pie is way more interesting than any apple.""",ChatGPT (gpt-4o),,,66,,,,,chatgpt
736_Dashboard,"""Yes, Harold, it's cool. But have you considered the asteroid?""",ChatGPT (gpt-4o),,,63,,,,,chatgpt
666_Dashboard,"“Given that you feel unappreciated, let's start with how the couch makes you feel.”",ChatGPT (gpt-4o),,,83,,,,,chatgpt
855_Dashboard,"“Well, maybe it’s time to get GPS for our conversations too.”",ChatGPT (gpt-4o),,,61,,,,,chatgpt
842_Dashboard,"""Despite the delays, Norman couldn't help but appreciate the airline's commitment to authenticity.""",ChatGPT (gpt-4o),,,99,,,,,chatgpt
